salesorderid;revisionnumber;orderdate;duedate;shipdate;status;onlineorderflag;purchaseordernumber;accountnumber;customerid;territoryid;shiptoaddressid;creditcardid;subtotal;taxamt;freight;totaldue;comment
43823;8;27-06-2011 0:00;09-07-2011 0:00;04-07-2011 0:00;5;1;NULL;10-4030-019942;19942;10;15988;7639;6990982;559279;174775;7725036;NULL
43824;8;27-06-2011 0:00;09-07-2011 0:00;04-07-2011 0:00;5;1;NULL;10-4030-014558;14558;1;11804;7138;6990982;559279;174775;7725036;NULL
43825;8;27-06-2011 0:00;09-07-2011 0:00;04-07-2011 0:00;5;1;NULL;10-4030-016349;16349;9;16955;16730;3578;2862616;894568;39539884;NULL
43826;8;27-06-2011 0:00;09-07-2011 0:00;04-07-2011 0:00;5;1;NULL;10-4030-011008;11008;9;23743;13554;3375;2699992;843748;3729364;NULL
43827;8;27-06-2011 0:00;09-07-2011 0:00;04-07-2011 0:00;5;1;NULL;10-4030-025250;25250;9;27524;7542;6990982;559279;174775;7725036;NULL
43828;8;28-06-2011 0:00;10-07-2011 0:00;05-07-2011 0:00;5;1;NULL;10-4030-027605;27605;1;13129;17303;3578;2862616;894568;39539884;NULL
43829;8;28-06-2011 0:00;10-07-2011 0:00;05-07-2011 0:00;5;1;NULL;10-4030-027611;27611;4;24776;3742;3578;2862616;894568;39539884;NULL
43830;8;28-06-2011 0:00;10-07-2011 0:00;05-07-2011 0:00;5;1;NULL;10-4030-016347;16347;9;18564;11691;3578;2862616;894568;39539884;NULL
43831;8;28-06-2011 0:00;10-07-2011 0:00;05-07-2011 0:00;5;1;NULL;10-4030-011028;11028;9;24158;3749;3375;2699992;843748;3729364;NULL
43832;8;28-06-2011 0:00;10-07-2011 0:00;05-07-2011 0:00;5;1;NULL;10-4030-013584;13584;10;23837;10429;3578;2862616;894568;39539884;NULL
43833;8;29-06-2011 0:00;11-07-2011 0:00;06-07-2011 0:00;5;1;NULL;10-4030-021727;21727;6;16752;15641;3578;2862616;894568;39539884;NULL
43834;8;29-06-2011 0:00;11-07-2011 0:00;06-07-2011 0:00;5;1;NULL;10-4030-028393;28393;7;15471;16716;3375;2699992;843748;3729364;NULL
43835;8;29-06-2011 0:00;11-07-2011 0:00;06-07-2011 0:00;5;1;NULL;10-4030-019802;19802;6;17401;2755;3375;2699992;843748;3729364;NULL
43836;8;29-06-2011 0:00;11-07-2011 0:00;06-07-2011 0:00;5;1;NULL;10-4030-026620;26620;6;19261;6966;6990982;559279;174775;7725036;NULL
43837;8;29-06-2011 0:00;11-07-2011 0:00;06-07-2011 0:00;5;1;NULL;10-4030-011009;11009;9;29335;NULL;3375;2699992;843748;3729364;NULL
43838;8;30-06-2011 0:00;12-07-2011 0:00;07-07-2011 0:00;5;1;NULL;10-4030-027641;27641;4;16330;1178;3578;2862616;894568;39539884;NULL
43839;8;30-06-2011 0:00;12-07-2011 0:00;07-07-2011 0:00;5;1;NULL;10-4030-027673;27673;1;20037;15759;3578;2862616;894568;39539884;NULL
43840;8;30-06-2011 0:00;12-07-2011 0:00;07-07-2011 0:00;5;1;NULL;10-4030-017957;17957;7;25544;16913;6990982;559279;174775;7725036;NULL
43841;8;30-06-2011 0:00;12-07-2011 0:00;07-07-2011 0:00;5;1;NULL;10-4030-013406;13406;8;28149;5858;3578;2862616;894568;39539884;NULL
43842;8;30-06-2011 0:00;12-07-2011 0:00;07-07-2011 0:00;5;1;NULL;10-4030-016630;16630;9;18492;17051;3578;2862616;894568;39539884;NULL
43843;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO19923118772;10-4020-000018;29955;3;756;13712;329401556;31741988;9919371;371062915;NULL
43844;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO19691138342;10-4020-000353;29620;6;503;5577;20250;19439942;6074982;228014324;NULL
43845;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO19546184286;10-4020-000206;29888;5;930;2364;85800739;8236669;2573959;96611367;NULL
43846;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO19430112391;10-4020-000318;29548;6;498;5528;9195201;906637;283324;10385162;NULL
43847;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO19227161888;10-4020-000210;29539;6;480;181;9088209;869292;271654;10229155;NULL
43848;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO18908190536;10-4020-000164;29717;1;851;15882;18269946;17539148;5480984;205719592;NULL
43849;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO18676186169;10-4020-000697;29818;1;1104;14559;205447015;19699765;6156177;231302957;NULL
43850;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO18415143340;10-4020-000191;29892;6;476;11072;101837952;9829377;307168;114739009;NULL
43851;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO18386167654;10-4020-000558;29509;2;816;8979;67837679;6514975;203593;76388584;NULL
43852;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO17864179720;10-4020-000568;29855;6;539;8043;2024994;1943994;607498;22801432;NULL
43853;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO18270155899;10-4020-000011;29813;6;446;12279;26354922;25300725;7906477;296756422;NULL
43854;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO17777139245;10-4020-000208;29988;6;478;9855;1749588;1679604;524876;1970036;NULL
43855;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO17748116016;10-4020-000102;29946;6;462;14454;109933516;10587224;3308508;123829248;NULL
43856;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO17313123131;10-4020-000389;29680;6;509;18049;2036394;1953874;610586;2293;NULL
43857;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO16733124458;10-4020-000533;30074;6;534;18260;71865371;689052;2153287;80909178;NULL
43858;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO16791124272;10-4020-000036;29961;2;758;3274;136943494;13170672;4115835;154230001;NULL
43859;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO16762199940;10-4020-000259;29865;4;1032;11840;39115991;3752443;1172639;44041073;NULL
43860;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO16646146654;10-4020-000001;29773;1;832;19181;109933942;10572843;3304013;123810798;NULL
43861;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO16327172067;10-4020-000584;29749;5;974;6675;234011062;22444088;7013777;263468927;NULL
43862;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO16211194171;10-4020-000099;29945;5;919;6777;310007804;29878703;9337095;349223602;NULL
43863;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO15747169584;10-4020-000471;29764;4;611;11717;17188983;1649658;515518;19354159;NULL
43864;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO16037151094;10-4020-000384;30056;4;1052;1896;384743572;37038969;11574678;433357219;NULL
43865;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO15689147174;10-4020-000328;30117;4;596;4623;131960548;12682589;3963309;148606446;NULL
43866;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO14529112624;10-4020-000289;29571;1;864;14363;4076388;3912268;1222584;45898732;NULL
43867;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO14471123403;10-4020-000145;29582;1;848;1359;326730446;31492911;9841535;368064892;NULL
43868;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO14848158712;10-4020-000478;30042;6;523;10628;2146962;2061084;644089;24174793;NULL
43869;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO14500145975;10-4020-000650;30107;1;1099;6386;491939864;4734607;14795647;554081581;NULL
43870;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO14326149236;10-4020-000107;29675;2;765;18323;43169864;4136232;1292572;48598668;NULL
43871;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO13572145817;10-4020-000527;30076;3;1076;4941;93988972;899949;2812341;105800803;NULL
43872;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO12557127067;10-4020-000240;30100;4;1028;3368;11584459;11109858;3471831;130426279;NULL
43873;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO12499138177;10-4020-000078;29703;4;1001;15090;412504391;3973725;1241789;464659531;NULL
43874;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO12122162917;10-4020-000022;29569;3;562;13917;4194589;402681;125838;4723108;NULL
43875;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO12586178184;10-4020-000278;29624;5;30;204;1217619396;118715033;37098448;1373432877;NULL
43876;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO12006119347;10-4020-000270;30091;2;784;6005;71352649;6869474;2146711;80368834;NULL
43877;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO11919119101;10-4020-000073;29925;1;840;5343;206285745;19771163;6178489;232235397;NULL
43878;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO11716136854;10-4020-000144;29664;2;770;7167;4079988;3916788;1223996;45940664;NULL
43879;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO11600128380;10-4020-000569;29510;6;540;14729;217187639;20878858;6524643;24459114;NULL
43880;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO11020127453;10-4020-000336;29789;6;501;18316;15480;14884458;4651393;174331351;NULL
43881;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO10759119626;10-4020-000346;30111;3;598;569;388168056;37257234;11642885;437068175;NULL
43882;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO10469165208;10-4020-000335;29558;6;500;11282;2024994;1943994;607498;22801432;NULL
43883;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO10121175623;10-4020-000684;29724;2;829;6126;183206894;17630175;550943;206346499;NULL
43884;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO10440182311;10-4020-000623;29861;3;11382;16665;1156963313;112153536;3504798;1304164829;NULL
43885;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO609186449;10-4020-000492;29757;4;1070;13246;68;5928;18525;761805;NULL
43886;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO1827149671;10-4020-000317;29698;6;497;11745;173580101;16649942;5203107;19543315;NULL
43887;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO1276169981;10-4020-000548;29493;5;970;9478;4194589;402681;125838;4723108;NULL
43888;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO2088113013;10-4020-000136;29794;6;466;12102;144328174;13884649;4338953;162551776;NULL
43889;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO2030112412;10-4020-000661;29830;6;553;16905;20826748;1993984;62312;23443852;NULL
43890;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO2146115360;10-4020-000354;29515;6;504;14184;751919599;7234307;22607209;846869878;NULL
43891;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO2726163521;10-4020-000029;29807;6;449;13366;32569104;31263148;9769734;366723922;NULL
43892;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO2523117473;10-4020-000167;29716;4;1015;13468;165445461;15871682;4959901;186277044;NULL
43893;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO2204129382;10-4020-000370;29905;6;505;18480;4194589;402681;125838;4723108;NULL
43894;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO2958194987;10-4020-000559;30004;1;892;4842;32492604;31187048;9745952;36585904;NULL
43895;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO2900121738;10-4020-000469;29742;1;884;11011;324599278;31214886;9754652;365568816;NULL
43896;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO3857154341;10-4020-000256;29866;4;588;8991;43458268;4161227;1300383;48919878;NULL
43897;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO3799116239;10-4020-000312;29522;4;1040;17861;512350091;49129311;1535291;576832312;NULL
43898;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO4901196283;10-4020-000084;29705;6;459;6452;509489161;49085808;15339315;573914284;NULL
43899;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO5191115657;10-4020-000364;29906;3;600;7475;119425965;11478551;3587047;134491563;NULL
43900;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO5568199700;10-4020-000422;29880;5;954;8663;34628298;33236782;10386494;389906256;NULL
43901;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO5684189260;10-4020-000385;29901;4;1053;9973;227175954;21770702;6803344;25575;NULL
43902;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO5858178400;10-4020-000566;29507;5;972;13160;528034477;50917865;15911833;594864175;NULL
43903;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO5800178059;10-4020-000063;29968;5;915;13420;201865;16149;1;223061;NULL
43904;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO6351158788;10-4020-000255;30095;4;587;13104;113612706;10935814;3417442;127965962;NULL
43905;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO6293113391;10-4020-000612;29846;5;979;10234;98802666;9509438;2971699;111283803;NULL
43906;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO6438197212;10-4020-000309;29523;4;593;15321;32971323;31621366;9881677;371216273;NULL
43907;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO6641115253;10-4020-000342;29791;2;792;4835;146603024;14077759;440;165080083;NULL
43908;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO6670111729;10-4020-000432;29731;2;802;161;25615408;2463213;769754;28848375;NULL
43909;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO7221199520;10-4020-000326;29787;1;869;11815;254933215;24611244;7691014;287235473;NULL
43910;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO7598186753;10-4020-000045;29963;5;913;8103;194119336;18673968;5835615;218628919;NULL
43911;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO7627190040;10-4020-000433;29617;1;880;10270;197348665;18966545;5927045;222242255;NULL
43912;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO7656175368;10-4020-000403;29853;4;1056;12177;130782699;12589537;393423;147306466;NULL
43913;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO7830112696;10-4020-000040;29774;4;564;15798;367240974;35222975;1100718;413471129;NULL
43914;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO7917120732;10-4020-000401;29521;1;1054;1660;8152776;7824537;2445168;91797465;NULL
43915;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO8932129717;10-4020-000287;29688;3;785;11781;4049988;3887988;1214996;45602864;NULL
43916;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO8874186100;10-4020-000348;29511;3;1046;6264;394507884;37888057;11840018;444235959;NULL
43917;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;0;PO8816199739;10-4020-000218;29885;1;857;2470;213561593;20508186;6408808;240478587;NULL
43918;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;1;NULL;10-4030-022041;22041;6;18086;11637;3578;2862616;894568;39539884;NULL
43919;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;1;NULL;10-4030-012124;12124;7;27575;19192;3578;2862616;894568;39539884;NULL
43920;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;1;NULL;10-4030-028066;28066;4;27151;13339;3578;2862616;894568;39539884;NULL
43921;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;1;NULL;10-4030-016743;16743;9;18516;1714;3578;2862616;894568;39539884;NULL
43922;8;01-07-2011 0:00;13-07-2011 0:00;08-07-2011 0:00;5;1;NULL;10-4030-013546;13546;8;26226;10141;3578;2862616;894568;39539884;NULL
43923;8;02-07-2011 0:00;14-07-2011 0:00;09-07-2011 0:00;5;1;NULL;10-4030-028018;28018;4;28877;9202;3578;2862616;894568;39539884;NULL
43924;8;02-07-2011 0:00;14-07-2011 0:00;09-07-2011 0:00;5;1;NULL;10-4030-012132;12132;7;29716;NULL;3578;2862616;894568;39539884;NULL
43925;8;02-07-2011 0:00;14-07-2011 0:00;09-07-2011 0:00;5;1;NULL;10-4030-016661;16661;9;28478;16992;3578;2862616;894568;39539884;NULL
43926;8;03-07-2011 0:00;15-07-2011 0:00;10-07-2011 0:00;5;1;NULL;10-4030-011055;11055;9;18542;17432;3375;2699992;843748;3729364;NULL
43927;8;03-07-2011 0:00;15-07-2011 0:00;10-07-2011 0:00;5;1;NULL;10-4030-016662;16662;9;26702;10726;3578;2862616;894568;39539884;NULL
43928;8;03-07-2011 0:00;15-07-2011 0:00;10-07-2011 0:00;5;1;NULL;10-4030-016740;16740;9;14404;14446;3578;2862616;894568;39539884;NULL
43929;8;03-07-2011 0:00;15-07-2011 0:00;10-07-2011 0:00;5;1;NULL;10-4030-025270;25270;9;25405;6963;6990982;559279;174775;7725036;NULL
43930;8;04-07-2011 0:00;16-07-2011 0:00;11-07-2011 0:00;5;1;NULL;10-4030-028038;28038;4;28267;18586;3578;2862616;894568;39539884;NULL
43931;8;04-07-2011 0:00;16-07-2011 0:00;11-07-2011 0:00;5;1;NULL;10-4030-013548;13548;8;17636;6819;3578;2862616;894568;39539884;NULL
43932;8;04-07-2011 0:00;16-07-2011 0:00;11-07-2011 0:00;5;1;NULL;10-4030-016741;16741;9;26403;269;3578;2862616;894568;39539884;NULL
43933;8;04-07-2011 0:00;16-07-2011 0:00;11-07-2011 0:00;5;1;NULL;10-4030-011031;11031;9;22987;18382;3400;2719992;849998;3756989;NULL
43934;8;04-07-2011 0:00;16-07-2011 0:00;11-07-2011 0:00;5;1;NULL;10-4030-011034;11034;9;18711;4693;3400;2719992;849998;3756989;NULL
43935;8;05-07-2011 0:00;17-07-2011 0:00;12-07-2011 0:00;5;1;NULL;10-4030-020048;20048;10;16643;17801;6990982;559279;174775;7725036;NULL
43936;8;05-07-2011 0:00;17-07-2011 0:00;12-07-2011 0:00;5;1;NULL;10-4030-028065;28065;4;26957;14720;3578;2862616;894568;39539884;NULL
43937;8;05-07-2011 0:00;17-07-2011 0:00;12-07-2011 0:00;5;1;NULL;10-4030-017047;17047;9;24245;3460;3578;2862616;894568;39539884;NULL
43938;8;05-07-2011 0:00;17-07-2011 0:00;12-07-2011 0:00;5;1;NULL;10-4030-016686;16686;9;15337;9400;3578;2862616;894568;39539884;NULL
43939;8;05-07-2011 0:00;17-07-2011 0:00;12-07-2011 0:00;5;1;NULL;10-4030-016659;16659;9;21292;12524;3578;2862616;894568;39539884;NULL
43940;8;05-07-2011 0:00;17-07-2011 0:00;12-07-2011 0:00;5;1;NULL;10-4030-025294;25294;9;17574;1400;6990982;559279;174775;7725036;NULL
43941;8;06-07-2011 0:00;18-07-2011 0:00;13-07-2011 0:00;5;1;NULL;10-4030-013600;13600;10;19186;11686;3578;2862616;894568;39539884;NULL
43942;8;06-07-2011 0:00;18-07-2011 0:00;13-07-2011 0:00;5;1;NULL;10-4030-017051;17051;9;14866;19065;3578;2862616;894568;39539884;NULL
43943;8;06-07-2011 0:00;18-07-2011 0:00;13-07-2011 0:00;5;1;NULL;10-4030-014565;14565;4;19488;10093;6990982;559279;174775;7725036;NULL
43944;8;06-07-2011 0:00;18-07-2011 0:00;13-07-2011 0:00;5;1;NULL;10-4030-011054;11054;9;18844;18160;3400;2719992;849998;3756989;NULL
43945;8;06-07-2011 0:00;18-07-2011 0:00;13-07-2011 0:00;5;1;NULL;10-4030-016675;16675;9;19751;4559;3578;2862616;894568;39539884;NULL
43946;8;06-07-2011 0:00;18-07-2011 0:00;13-07-2011 0:00;5;1;NULL;10-4030-016687;16687;9;23516;1301;3578;2862616;894568;39539884;NULL
43947;8;06-07-2011 0:00;18-07-2011 0:00;13-07-2011 0:00;5;1;NULL;10-4030-016712;16712;9;14056;1890;3578;2862616;894568;39539884;NULL
43948;8;06-07-2011 0:00;18-07-2011 0:00;13-07-2011 0:00;5;1;NULL;10-4030-011047;11047;9;21998;8816;3400;2719992;849998;3756989;NULL
43949;8;07-07-2011 0:00;19-07-2011 0:00;14-07-2011 0:00;5;1;NULL;10-4030-027726;27726;4;19937;12099;3578;2862616;894568;39539884;NULL
43950;8;07-07-2011 0:00;19-07-2011 0:00;14-07-2011 0:00;5;1;NULL;10-4030-028014;28014;4;20434;9620;3578;2862616;894568;39539884;NULL
43951;8;07-07-2011 0:00;19-07-2011 0:00;14-07-2011 0:00;5;1;NULL;10-4030-016696;16696;9;14933;4649;3578;2862616;894568;39539884;NULL
43952;8;07-07-2011 0:00;19-07-2011 0:00;14-07-2011 0:00;5;1;NULL;10-4030-016639;16639;9;24077;5213;3578;2862616;894568;39539884;NULL
43953;8;08-07-2011 0:00;20-07-2011 0:00;15-07-2011 0:00;5;1;NULL;10-4030-020049;20049;10;21405;13222;6990982;559279;174775;7725036;NULL
43954;8;08-07-2011 0:00;20-07-2011 0:00;15-07-2011 0:00;5;1;NULL;10-4030-013602;13602;10;16657;13315;3578;2862616;894568;39539884;NULL
43955;8;08-07-2011 0:00;20-07-2011 0:00;15-07-2011 0:00;5;1;NULL;10-4030-013661;13661;10;25143;19068;3578;2862616;894568;39539884;NULL
43956;8;08-07-2011 0:00;20-07-2011 0:00;15-07-2011 0:00;5;1;NULL;10-4030-011030;11030;9;26358;9306;3400;2719992;849998;3756989;NULL
43957;8;09-07-2011 0:00;21-07-2011 0:00;16-07-2011 0:00;5;1;NULL;10-4030-028068;28068;4;12047;5365;3578;2862616;894568;39539884;NULL
43958;8;09-07-2011 0:00;21-07-2011 0:00;16-07-2011 0:00;5;1;NULL;10-4030-016658;16658;9;18015;8948;3578;2862616;894568;39539884;NULL
43959;8;09-07-2011 0:00;21-07-2011 0:00;16-07-2011 0:00;5;1;NULL;10-4030-011035;11035;9;23018;9071;3375;2699992;843748;3729364;NULL
43960;8;09-07-2011 0:00;21-07-2011 0:00;16-07-2011 0:00;5;1;NULL;10-4030-011046;11046;9;28971;14955;3375;2699992;843748;3729364;NULL
43961;8;10-07-2011 0:00;22-07-2011 0:00;17-07-2011 0:00;5;1;NULL;10-4030-028031;28031;4;19605;7808;3578;2862616;894568;39539884;NULL
43962;8;10-07-2011 0:00;22-07-2011 0:00;17-07-2011 0:00;5;1;NULL;10-4030-028076;28076;4;26676;6829;3578;2862616;894568;39539884;NULL
43963;8;10-07-2011 0:00;22-07-2011 0:00;17-07-2011 0:00;5;1;NULL;10-4030-016685;16685;9;22808;3262;3578;2862616;894568;39539884;NULL
43964;8;10-07-2011 0:00;22-07-2011 0:00;17-07-2011 0:00;5;1;NULL;10-4030-016745;16745;9;23287;6168;3578;2862616;894568;39539884;NULL
43965;8;10-07-2011 0:00;22-07-2011 0:00;17-07-2011 0:00;5;1;NULL;10-4030-011038;11038;9;27731;10047;3375;2699992;843748;3729364;NULL
43966;8;10-07-2011 0:00;22-07-2011 0:00;17-07-2011 0:00;5;1;NULL;10-4030-011039;11039;9;24751;11169;3400;2719992;849998;3756989;NULL
43967;8;11-07-2011 0:00;23-07-2011 0:00;18-07-2011 0:00;5;1;NULL;10-4030-028040;28040;1;25586;3376;3578;2862616;894568;39539884;NULL
43968;8;11-07-2011 0:00;23-07-2011 0:00;18-07-2011 0:00;5;1;NULL;10-4030-028067;28067;4;28431;18833;3578;2862616;894568;39539884;NULL
43969;8;11-07-2011 0:00;23-07-2011 0:00;18-07-2011 0:00;5;1;NULL;10-4030-028071;28071;4;21890;5284;3578;2862616;894568;39539884;NULL
43970;8;11-07-2011 0:00;23-07-2011 0:00;18-07-2011 0:00;5;1;NULL;10-4030-016684;16684;9;29208;NULL;3578;2862616;894568;39539884;NULL
43971;8;11-07-2011 0:00;23-07-2011 0:00;18-07-2011 0:00;5;1;NULL;10-4030-016657;16657;9;13844;9820;3578;2862616;894568;39539884;NULL
43972;8;12-07-2011 0:00;24-07-2011 0:00;19-07-2011 0:00;5;1;NULL;10-4030-021939;21939;6;25027;2888;3578;2862616;894568;39539884;NULL
43973;8;12-07-2011 0:00;24-07-2011 0:00;19-07-2011 0:00;5;1;NULL;10-4030-028039;28039;4;13444;4947;3578;2862616;894568;39539884;NULL
43974;8;12-07-2011 0:00;24-07-2011 0:00;19-07-2011 0:00;5;1;NULL;10-4030-013687;13687;10;25873;18889;3578;2862616;894568;39539884;NULL
43975;8;12-07-2011 0:00;24-07-2011 0:00;19-07-2011 0:00;5;1;NULL;10-4030-013540;13540;8;24395;4964;3578;2862616;894568;39539884;NULL
43976;8;12-07-2011 0:00;24-07-2011 0:00;19-07-2011 0:00;5;1;NULL;10-4030-028063;28063;4;18656;3080;3578;2862616;894568;39539884;NULL
43977;8;12-07-2011 0:00;24-07-2011 0:00;19-07-2011 0:00;5;1;NULL;10-4030-016703;16703;9;25353;6914;3578;2862616;894568;39539884;NULL
43978;8;13-07-2011 0:00;25-07-2011 0:00;20-07-2011 0:00;5;1;NULL;10-4030-028030;28030;1;25351;12614;3578;2862616;894568;39539884;NULL
43979;8;13-07-2011 0:00;25-07-2011 0:00;20-07-2011 0:00;5;1;NULL;10-4030-014576;14576;1;12682;1937;6990982;559279;174775;7725036;NULL
43980;8;13-07-2011 0:00;25-07-2011 0:00;20-07-2011 0:00;5;1;NULL;10-4030-011048;11048;9;22583;17271;3375;2699992;843748;3729364;NULL
43981;8;13-07-2011 0:00;25-07-2011 0:00;20-07-2011 0:00;5;1;NULL;10-4030-016664;16664;9;18948;14104;3578;2862616;894568;39539884;NULL
43982;8;13-07-2011 0:00;25-07-2011 0:00;20-07-2011 0:00;5;1;NULL;10-4030-025271;25271;9;25894;13227;6990982;559279;174775;7725036;NULL
43983;8;14-07-2011 0:00;26-07-2011 0:00;21-07-2011 0:00;5;1;NULL;10-4030-028017;28017;1;27287;13899;3578;2862616;894568;39539884;NULL
43984;8;14-07-2011 0:00;26-07-2011 0:00;21-07-2011 0:00;5;1;NULL;10-4030-013545;13545;8;18444;14141;3578;2862616;894568;39539884;NULL
